date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,WS2M,region
2012-02-03,0.69,2.98,-1.08,1.37,93.03,3.1,4.62,USA
2012-02-04,-0.01,2.25,-2.62,9.37,89.15,2.5,5.05,USA
2012-02-05,-2.78,2.69,-6.55,0.0,91.19,3.05,2.14,USA
2012-02-06,-1.47,5.98,-5.69,0.01,87.5,7.85,2.64,USA
2012-02-07,-1.22,1.7,-4.12,0.14,83.45,6.81,3.66,USA
2012-02-08,-4.31,-0.54,-6.57,0.0,76.02,7.93,2.16,USA
2012-02-09,-2.69,3.03,-7.98,0.16,81.54,10.56,3.35,USA
2012-02-10,-7.24,-2.04,-12.43,0.02,56.72,10.01,6.55,USA
2012-02-11,-11.48,-5.27,-16.31,0.0,55.92,14.36,4.89,USA
2012-02-12,-8.78,-1.35,-16.06,0.0,61.91,14.28,2.96,USA
2012-02-13,-2.61,1.27,-5.25,2.77,86.29,8.7,3.48,USA
2012-02-14,-1.07,5.62,-5.96,0.09,87.9,10.02,2.94,USA
2012-02-15,1.25,6.83,-1.79,0.15,91.47,9.72,1.71,USA
2012-02-16,0.42,7.15,-2.62,0.27,74.68,14.76,3.34,USA
2012-02-17,0.97,9.06,-3.64,0.05,70.73,14.08,3.56,USA
2012-02-18,-1.36,4.37,-4.74,0.0,67.51,15.34,2.23,USA
2012-02-19,-0.46,5.82,-4.27,0.0,69.67,15.24,2.33,USA
2012-02-20,1.26,7.74,-3.28,5.6,79.38,11.13,5.83,USA
2012-02-21,2.69,8.4,-0.72,0.25,73.53,14.94,4.76,USA
2012-02-22,3.49,10.46,-2.69,0.01,71.26,14.4,2.61,USA
2012-02-23,1.47,4.44,-0.69,11.11,93.04,1.85,3.39,USA
2012-02-24,-1.12,1.97,-5.04,1.45,73.75,10.47,6.3,USA
2012-02-25,-4.52,0.39,-9.22,0.02,64.78,15.33,3.97,USA
2012-02-26,2.26,11.41,-3.94,0.06,68.66,16.6,5.72,USA
2012-02-27,-2.09,2.89,-6.06,0.03,66.56,17.37,3.21,USA
2012-02-28,3.43,10.13,-2.4,8.53,79.87,8.14,5.18,USA
2012-02-29,1.94,12.4,-2.58,1.52,74.15,4.7,9.23,USA
2012-03-01,0.75,6.52,-3.69,0.03,83.59,12.68,2.68,USA
2012-03-02,0.85,5.55,-1.96,0.52,75.78,6.57,5.05,USA
2012-03-03,-1.59,2.45,-5.65,0.0,67.36,12.62,5.8,USA
2012-03-04,-2.65,2.57,-6.13,0.63,79.23,5.25,2.14,USA
2012-03-05,0.55,7.97,-4.8,0.0,69.39,16.42,3.67,USA
2012-03-06,11.66,20.59,0.43,0.01,75.1,17.01,7.42,USA
2012-03-07,9.92,18.17,-1.36,0.9,80.53,5.76,6.31,USA
2012-03-08,1.72,8.45,-4.17,0.0,58.56,19.69,4.77,USA
2012-03-09,1.68,8.71,-4.62,0.01,57.32,18.44,2.54,USA
2012-03-10,8.25,18.19,0.02,0.0,62.48,16.54,5.64,USA
2012-03-11,8.47,14.11,2.04,7.74,84.75,7.82,4.23,USA
2012-03-12,10.69,17.66,6.1,0.54,78.17,14.24,3.56,USA
2012-03-13,12.91,23.34,2.93,0.0,75.12,16.87,3.41,USA
2012-03-14,16.99,24.84,10.84,0.0,78.85,14.68,3.96,USA
2012-03-15,15.7,24.58,6.99,0.0,78.17,16.48,1.68,USA
2012-03-16,19.02,24.93,12.51,0.0,83.04,16.68,3.75,USA
2012-03-17,19.25,24.51,15.39,0.0,85.07,15.99,5.28,USA
2012-03-18,20.24,26.29,15.72,0.02,79.18,16.41,6.05,USA
2012-03-19,18.57,23.18,14.78,9.34,82.66,11.16,5.81,USA
2012-03-20,16.34,20.06,13.92,8.54,87.8,9.71,1.59,USA
2012-03-21,17.18,20.54,14.02,2.57,83.7,7.69,3.79,USA
2012-03-22,14.52,16.96,9.9,5.42,86.18,10.16,2.49,USA
2012-03-23,13.57,20.19,8.73,0.14,77.61,14.65,1.74,USA
2012-03-24,15.97,23.38,8.99,0.0,71.34,17.12,2.72,USA
2012-03-25,16.55,24.07,9.91,0.0,75.55,20.91,1.63,USA
2012-03-26,13.2,18.87,8.94,0.08,68.96,15.72,6.5,USA
2012-03-27,18.16,25.11,11.56,0.32,62.54,18.22,6.03,USA
2012-03-28,14.63,22.45,7.49,0.02,59.41,21.23,2.56,USA
2012-03-29,12.15,16.67,8.4,14.68,81.83,15.71,4.95,USA
2012-03-30,14.71,20.97,8.42,1.67,77.78,11.45,2.68,USA
2012-03-31,15.86,23.77,9.06,0.01,79.86,14.46,3.79,USA
2012-04-01,21.07,29.09,13.26,0.0,75.43,22.58,3.26,USA
2012-04-02,22.18,28.92,16.11,0.0,77.11,21.79,4.35,USA
2012-04-03,15.87,19.43,11.49,0.01,77.61,16.89,4.3,USA
2012-04-04,12.91,16.36,10.05,0.86,62.75,14.56,4.14,USA
2012-04-05,10.75,17.56,6.25,0.05,56.62,23.08,3.83,USA
2012-04-06,9.28,17.12,1.06,0.0,59.78,24.43,3.62,USA
2012-04-07,10.07,18.22,4.81,1.4,64.71,9.33,4.08,USA
2012-04-08,11.08,20.05,1.95,0.0,47.01,24.66,3.36,USA
2012-04-09,9.92,18.24,2.26,0.04,43.19,24.31,4.14,USA
2012-04-10,6.59,14.45,-0.68,0.0,46.61,25.8,3.69,USA
2012-04-11,4.72,12.88,-3.29,0.0,52.44,25.61,2.07,USA
2012-04-12,8.72,15.74,-0.66,8.34,58.81,17.6,2.97,USA
2012-04-13,13.93,21.55,8.11,9.58,77.98,7.35,5.86,USA
2012-04-14,16.25,21.32,9.86,42.07,87.07,13.23,3.73,USA
2012-04-15,19.28,25.07,10.53,11.41,73.48,19.86,7.8,USA
2012-04-16,9.92,15.85,4.88,0.17,63.46,19.71,5.72,USA
2012-04-17,11.89,19.79,3.56,1.16,66.32,22.5,3.02,USA
2012-04-18,16.65,22.49,10.66,1.3,70.96,17.58,3.43,USA
2012-04-19,13.65,18.94,3.71,10.01,85.08,6.24,3.71,USA
2012-04-20,8.1,14.37,3.53,0.03,61.86,23.11,4.61,USA
2012-04-21,9.56,14.68,3.46,1.17,65.48,11.89,2.02,USA
2012-04-22,8.46,13.1,4.81,0.52,76.99,13.83,3.73,USA
2012-04-23,10.46,18.12,2.33,0.0,67.02,25.83,2.55,USA
2012-04-24,16.6,27.21,6.09,0.09,65.56,26.64,2.2,USA
2012-04-25,20.21,29.19,12.59,0.0,70.5,18.91,3.37,USA
2012-04-26,15.29,20.31,9.35,0.0,61.77,26.65,4.07,USA
2012-04-27,10.34,14.7,6.29,4.63,56.71,14.98,7.16,USA
2012-04-28,11.23,15.14,7.87,6.5,84.3,10.74,3.65,USA
2012-04-29,9.5,12.32,6.28,8.05,87.57,5.82,2.75,USA
2012-04-30,13.24,20.61,7.11,0.1,79.81,16.73,1.64,USA
2012-05-01,18.34,25.92,9.93,11.6,83.53,21.41,4.15,USA
2012-05-02,22.89,27.22,18.75,7.6,84.4,14.68,4.17,USA
2012-05-03,23.52,28.28,19.63,2.33,83.56,18.92,2.76,USA
2012-05-04,22.62,26.67,19.12,0.62,88.0,22.61,2.18,USA
2012-05-05,22.42,26.2,18.34,1.44,87.46,20.0,3.36,USA
2012-05-06,20.79,24.21,15.65,16.14,92.34,16.39,2.76,USA
2012-05-07,16.31,21.29,11.62,2.13,66.44,25.32,4.17,USA
2012-05-08,13.17,19.43,7.21,0.01,62.34,23.01,4.29,USA
2012-05-09,13.45,19.62,6.59,0.0,70.11,24.83,2.67,USA
2012-05-10,16.25,24.05,7.2,0.0,68.19,29.29,2.89,USA
2012-05-11,18.3,25.6,11.9,0.13,66.03,25.14,3.81,USA
2012-05-12,14.53,20.76,9.32,0.02,58.54,24.87,3.11,USA
2012-05-13,16.28,22.85,7.76,0.0,52.42,29.34,1.58,USA
2012-05-14,18.14,25.79,9.32,0.01,54.17,29.6,2.36,USA
2012-05-15,19.64,29.66,11.36,0.0,59.04,28.41,3.99,USA
2012-05-16,16.79,24.06,9.16,0.0,56.92,30.21,2.08,USA
2012-05-17,18.78,26.71,10.63,0.01,59.32,28.04,4.37,USA
2012-05-18,21.31,29.41,12.4,0.05,62.47,27.9,4.57,USA
2012-05-19,21.95,27.08,16.34,0.15,73.1,16.6,4.75,USA
2012-05-20,18.39,22.84,11.23,0.02,63.08,19.88,4.47,USA
2012-05-21,17.22,24.42,8.39,0.0,54.12,30.9,1.6,USA
2012-05-22,19.41,26.95,11.0,0.0,53.66,29.34,3.44,USA
2012-05-23,22.37,30.0,13.14,0.04,57.6,27.7,6.08,USA
2012-05-24,21.36,28.46,13.79,3.82,67.25,15.05,4.83,USA
2012-05-25,19.36,24.36,13.47,4.08,64.24,10.94,2.01,USA
2012-05-26,24.29,31.12,17.25,0.61,79.24,21.18,3.86,USA
2012-05-27,25.95,31.86,20.09,1.23,66.74,27.81,5.08,USA
2012-05-28,23.27,30.2,16.11,0.08,56.12,29.26,3.32,USA
2012-05-29,19.0,25.09,12.89,0.0,46.68,31.15,3.74,USA
2012-05-30,16.3,23.72,9.8,2.01,57.83,26.47,2.43,USA
2012-05-31,12.75,14.55,8.52,12.13,83.66,7.5,2.63,USA
2012-06-01,14.51,20.84,6.5,0.05,60.55,25.6,2.44,USA
2012-06-02,18.57,25.29,11.27,0.33,63.26,26.4,3.32,USA
2012-06-03,22.43,30.84,12.15,0.04,61.02,20.19,2.43,USA
2012-06-04,23.35,29.26,17.75,0.0,66.31,27.97,3.35,USA
2012-06-05,23.33,29.79,15.98,0.6,59.03,23.97,1.91,USA
2012-06-06,20.68,26.59,16.18,0.55,63.4,22.38,2.58,USA
2012-06-07,22.19,28.82,13.57,0.05,52.77,23.01,1.45,USA
2012-06-08,24.24,31.94,15.84,0.01,48.88,29.43,2.95,USA
2012-06-09,25.12,32.6,16.19,0.0,48.1,30.79,3.85,USA
2012-06-10,26.71,33.13,19.64,6.29,57.26,26.75,5.04,USA
2012-06-11,23.09,28.73,15.78,2.85,58.72,27.76,3.43,USA
2012-06-12,19.05,25.7,11.88,0.0,43.59,31.7,2.67,USA
2012-06-13,20.63,28.97,12.14,0.02,44.35,23.85,3.39,USA
2012-06-14,25.12,33.42,16.13,0.28,51.91,29.11,4.25,USA
2012-06-15,22.5,28.19,18.84,16.88,77.56,15.55,2.35,USA
2012-06-16,23.47,29.77,18.5,9.64,76.77,16.35,2.82,USA
2012-06-17,23.6,30.75,13.22,0.0,61.1,27.6,3.45,USA
2012-06-18,28.9,35.46,22.95,0.06,60.78,29.63,5.66,USA
2012-06-19,28.23,34.17,21.74,0.01,58.66,29.8,5.64,USA
2012-06-20,26.75,32.76,16.14,16.8,64.92,22.1,5.61,USA
2012-06-21,21.84,27.98,15.28,2.82,62.46,30.55,2.75,USA
2012-06-22,23.93,30.9,15.92,0.04,50.71,30.59,1.08,USA
2012-06-23,21.62,28.05,17.13,6.38,67.58,8.61,3.1,USA
2012-06-24,27.28,34.83,19.58,0.45,67.87,27.9,2.09,USA
2012-06-25,24.58,30.5,18.15,0.0,56.05,28.57,3.96,USA
2012-06-26,23.27,32.28,14.08,0.0,43.04,29.47,3.93,USA
2012-06-27,29.4,39.47,18.3,0.0,45.84,29.44,5.02,USA
2012-06-28,30.15,35.33,24.82,0.79,60.62,24.26,2.26,USA
2012-06-29,28.87,34.01,22.84,4.92,62.13,16.02,1.3,USA
2012-06-30,28.63,34.11,22.53,0.33,62.46,24.88,1.93,USA
2012-07-01,29.91,36.88,23.04,0.04,55.12,24.63,1.72,USA
2012-07-02,30.49,37.62,23.17,0.0,50.15,27.5,2.91,USA
2012-07-03,31.06,38.38,23.35,0.0,50.16,27.69,3.24,USA
2012-07-04,31.87,38.88,24.55,0.88,44.81,28.57,3.43,USA
2012-07-05,32.21,39.79,24.45,0.23,41.56,24.38,2.74,USA
2012-07-06,32.25,40.09,23.33,0.68,41.07,28.85,2.34,USA
2012-07-07,32.57,41.18,24.51,0.06,43.77,27.57,2.23,USA
2012-07-08,28.54,34.14,23.38,0.0,44.52,19.03,3.13,USA
2012-07-09,27.44,34.59,20.19,0.88,43.13,26.08,2.14,USA
2012-07-10,26.51,33.44,18.69,0.0,42.65,25.87,2.63,USA
2012-07-11,26.67,33.27,18.88,0.0,41.56,26.65,2.23,USA
2012-07-12,28.3,35.41,19.94,0.6,40.55,22.88,2.18,USA
2012-07-13,27.47,32.72,22.22,5.06,50.87,16.02,1.28,USA
2012-07-14,28.11,35.4,20.36,1.17,51.63,24.69,1.49,USA
2012-07-15,30.54,37.96,22.29,0.06,44.13,26.69,1.15,USA
2012-07-16,31.02,37.84,23.36,0.03,43.36,28.24,3.01,USA
2012-07-17,32.17,39.24,24.3,0.04,42.02,27.51,2.39,USA
2012-07-18,32.84,39.9,25.07,0.06,37.69,25.3,2.21,USA
2012-07-19,30.03,37.57,22.89,0.0,43.23,29.13,3.06,USA
2012-07-20,27.76,35.7,19.76,0.0,46.67,27.71,1.98,USA
2012-07-21,29.16,36.77,20.5,0.01,34.66,21.07,1.91,USA
2012-07-22,32.73,42.0,23.26,0.07,30.34,25.79,3.3,USA
2012-07-23,34.3,42.57,25.9,0.0,28.74,26.88,2.73,USA
2012-07-24,34.06,40.89,25.54,0.0,33.88,25.38,2.5,USA
2012-07-25,34.13,42.57,24.58,6.54,39.95,27.45,4.49,USA
2012-07-26,29.06,36.62,22.27,1.06,48.52,26.45,2.87,USA
2012-07-27,25.74,32.4,20.08,0.0,44.01,25.38,2.92,USA
2012-07-28,25.47,30.71,18.93,0.3,48.63,13.87,1.98,USA
2012-07-29,27.76,36.38,19.46,7.63,54.97,25.71,2.28,USA
2012-07-30,29.37,38.1,21.94,0.0,50.78,20.86,1.15,USA
2012-07-31,29.01,37.34,21.89,0.0,42.5,26.58,1.97,USA
2012-08-01,30.2,39.42,20.67,0.0,38.08,27.13,1.94,USA
2012-08-02,29.15,37.32,22.86,0.11,37.23,22.03,1.34,USA
2012-08-03,30.04,38.22,21.2,0.0,36.96,24.59,2.34,USA
2012-08-04,25.02,28.54,18.21,14.77,61.95,11.43,2.38,USA
2012-08-05,22.94,30.02,16.72,0.0,43.97,28.94,2.35,USA
2012-08-06,25.46,35.43,14.43,0.0,39.62,27.6,1.52,USA
2012-08-07,29.24,38.32,19.66,1.5,38.76,21.65,1.99,USA
2012-08-08,25.86,33.26,20.84,10.94,66.27,15.45,1.89,USA
2012-08-09,23.97,30.74,18.5,0.03,58.27,21.18,3.3,USA
2012-08-10,21.02,27.46,15.68,0.01,56.57,21.06,2.69,USA
2012-08-11,21.54,29.62,13.43,0.12,45.11,23.58,1.19,USA
2012-08-12,20.78,26.6,16.59,3.74,62.92,7.22,2.96,USA
2012-08-13,21.26,28.4,15.13,0.22,59.28,17.73,3.08,USA
2012-08-14,23.29,31.71,15.12,0.0,43.8,23.76,2.35,USA
2012-08-15,24.3,33.0,15.92,5.19,54.89,24.51,3.07,USA
2012-08-16,20.95,26.16,14.61,1.31,54.87,18.54,3.74,USA
2012-08-17,19.05,26.98,10.71,0.0,41.02,26.98,1.84,USA
2012-08-18,18.08,25.8,12.55,0.35,45.04,15.06,1.52,USA
2012-08-19,19.78,27.47,11.2,0.21,52.23,20.98,2.35,USA
2012-08-20,22.18,29.74,14.92,0.0,44.05,22.75,1.37,USA
2012-08-21,22.5,31.48,13.21,0.0,33.92,25.67,2.07,USA
2012-08-22,25.7,36.28,14.92,0.0,32.31,23.42,2.74,USA
2012-08-23,27.59,34.38,19.94,0.01,32.05,23.71,4.09,USA
2012-08-24,27.57,34.41,20.82,0.11,36.83,21.03,3.12,USA
2012-08-25,22.32,25.66,20.35,13.69,72.19,5.96,1.89,USA
2012-08-26,23.41,29.51,20.03,16.09,81.29,18.49,1.6,USA
2012-08-27,25.63,33.98,18.05,0.01,62.52,22.51,0.71,USA
2012-08-28,26.51,34.45,19.71,0.0,54.63,22.16,1.83,USA
2012-08-29,27.27,35.66,19.93,0.0,50.16,21.07,3.32,USA
2012-08-30,27.17,36.76,18.93,0.0,44.61,23.23,3.48,USA
2012-08-31,27.32,36.16,19.21,0.01,50.88,15.34,2.17,USA
2012-09-01,25.17,30.39,20.67,0.37,61.03,11.03,4.31,USA
2012-09-02,25.82,34.05,17.62,0.0,54.34,20.52,1.49,USA
2012-09-03,26.38,33.49,20.75,1.42,67.08,13.38,1.48,USA
2012-09-04,28.44,35.78,21.29,2.06,63.72,22.19,2.41,USA
2012-09-05,25.42,33.25,18.41,0.93,58.11,21.93,2.89,USA
2012-09-06,22.82,31.39,13.49,0.11,42.6,21.61,2.18,USA
2012-09-07,19.31,23.62,13.63,4.4,68.26,9.5,3.4,USA
2012-09-08,18.55,27.09,10.33,0.0,44.26,23.35,3.68,USA
2012-09-09,17.76,25.47,10.67,0.0,48.92,22.93,2.28,USA
2012-09-10,19.88,29.24,11.38,0.0,48.81,23.45,3.78,USA
2012-09-11,23.65,33.5,14.14,0.0,46.72,20.96,4.76,USA
2012-09-12,21.4,31.21,13.79,2.56,60.44,15.05,3.35,USA
2012-09-13,13.85,18.76,10.12,13.72,66.69,7.66,2.78,USA
2012-09-14,17.29,26.14,9.45,0.0,48.83,20.65,2.53,USA
2012-09-15,18.09,27.17,9.77,0.1,48.88,21.74,2.43,USA
2012-09-16,18.34,25.96,11.0,0.02,63.11,17.68,2.32,USA
2012-09-17,14.74,18.19,9.48,3.41,68.62,6.87,3.11,USA
2012-09-18,12.45,19.46,5.75,0.0,44.14,21.54,2.72,USA
2012-09-19,17.79,29.43,8.55,0.1,42.19,19.55,4.48,USA
2012-09-20,15.43,22.26,9.18,0.14,43.34,16.22,2.6,USA
2012-09-21,16.75,24.01,11.19,0.01,49.01,19.38,3.08,USA
2012-09-22,10.77,17.6,5.3,0.0,45.92,21.42,3.4,USA
2012-09-23,10.57,18.84,2.5,0.0,44.23,20.83,1.42,USA
2012-09-24,14.89,24.1,5.87,0.01,48.24,17.69,2.5,USA
2012-09-25,20.27,28.95,13.6,0.0,55.97,18.11,0.95,USA
2012-09-26,16.42,25.03,9.32,0.0,44.27,16.02,2.14,USA
2012-09-27,15.07,24.38,6.66,0.0,50.22,18.25,1.6,USA
2012-09-28,16.11,24.44,8.74,0.0,45.14,17.04,1.34,USA
2012-09-29,18.14,28.35,9.17,0.0,42.61,18.36,1.61,USA
2012-09-30,17.96,26.6,11.69,0.0,44.69,14.58,1.81,USA
2012-10-01,17.43,24.46,12.61,0.0,49.68,13.74,3.07,USA
2012-10-02,17.48,25.02,9.53,0.04,47.85,17.56,1.78,USA
2012-10-03,18.86,27.14,11.65,0.0,46.94,18.03,2.56,USA
2012-10-04,11.39,15.1,6.22,1.08,53.83,10.79,3.92,USA
2012-10-05,5.76,9.4,1.68,0.01,49.41,5.75,2.89,USA
2012-10-06,3.98,9.72,-1.59,0.0,52.07,11.71,2.68,USA
2012-10-07,5.32,13.15,-2.62,0.0,45.22,18.12,2.27,USA
2012-10-08,10.55,18.94,2.28,0.0,47.1,15.75,5.14,USA
2012-10-09,8.01,12.7,3.01,0.57,62.55,6.63,3.37,USA
2012-10-10,7.2,15.42,-0.44,0.0,48.13,17.24,2.67,USA
2012-10-11,9.95,19.53,4.98,0.01,51.33,13.63,4.02,USA
2012-10-12,9.16,16.48,0.86,0.33,40.42,15.26,3.55,USA
2012-10-13,16.07,20.73,10.46,25.3,92.99,5.84,3.47,USA
2012-10-14,13.48,18.27,7.7,23.34,71.91,9.69,4.65,USA
2012-10-15,11.86,20.7,4.02,0.0,58.61,15.75,1.53,USA
2012-10-16,15.52,24.93,8.9,0.0,68.14,14.04,3.17,USA
2012-10-17,13.0,15.34,6.98,1.35,63.47,5.58,4.33,USA
2012-10-18,7.25,8.4,4.78,9.34,69.05,4.43,6.37,USA
2012-10-19,7.23,10.82,4.45,0.59,78.64,4.33,4.28,USA
2012-10-20,9.46,16.43,4.5,0.0,76.05,11.97,1.73,USA
2012-10-21,15.43,26.17,6.57,2.48,82.55,13.79,3.37,USA
2012-10-22,20.42,26.19,17.16,8.4,88.86,6.46,1.92,USA
2012-10-23,19.93,26.41,13.98,0.29,81.82,6.31,3.22,USA
2012-10-24,20.44,26.59,15.39,2.57,85.45,6.23,3.23,USA
2012-10-25,6.99,14.72,0.51,4.89,72.6,3.81,5.33,USA
2012-10-26,2.31,7.6,-1.58,0.04,60.39,11.73,2.98,USA
2012-10-27,1.27,6.79,-4.51,0.04,67.52,11.52,1.02,USA
2012-10-28,2.75,9.57,-2.67,0.0,58.48,13.15,1.29,USA
2012-10-29,3.84,11.15,-0.9,0.03,61.1,9.12,2.26,USA
2012-10-30,3.94,11.46,-1.72,0.0,60.13,11.13,2.04,USA
2012-10-31,4.22,11.94,-2.36,0.0,58.74,11.77,1.82,USA
2012-11-01,7.16,14.92,1.76,0.0,60.49,12.05,2.5,USA
2012-11-02,3.51,8.09,-0.18,0.0,64.7,7.35,2.65,USA
2012-11-03,4.65,11.98,-2.33,0.0,70.13,11.96,1.25,USA
2012-11-04,5.8,11.01,1.66,3.59,79.84,4.75,2.41,USA
2012-11-05,4.54,8.96,0.67,2.89,83.34,3.47,2.68,USA
2012-11-06,5.52,11.84,1.63,0.81,76.27,8.98,4.31,USA
2012-11-07,4.22,10.1,0.65,0.04,73.54,6.95,2.1,USA
2012-11-08,6.8,16.95,0.01,0.0,73.61,10.83,3.36,USA
2012-11-09,9.84,15.16,3.4,0.0,85.87,7.51,2.74,USA
2012-11-10,17.68,24.36,12.9,1.65,78.11,9.59,6.44,USA
2012-11-11,2.27,17.11,-6.98,19.56,71.14,1.76,5.03,USA
2012-11-12,-4.22,2.45,-8.65,0.06,67.02,11.58,3.94,USA
2012-11-13,0.65,8.41,-6.15,0.03,66.96,11.12,2.36,USA
2012-11-14,5.23,12.52,0.05,0.0,71.94,10.96,3.01,USA
2012-11-15,6.16,13.96,1.32,0.0,73.55,8.99,2.3,USA
2012-11-16,2.99,12.16,-3.95,0.0,72.08,10.63,1.62,USA
2012-11-17,5.85,14.58,-0.19,0.07,77.11,10.24,3.61,USA
2012-11-18,7.6,14.26,2.24,0.1,70.23,8.37,4.19,USA
2012-11-19,9.74,16.94,5.71,0.44,81.74,9.18,3.28,USA
2012-11-20,7.9,15.05,4.0,0.02,81.5,10.43,2.09,USA
2012-11-21,10.67,20.37,4.23,0.01,75.17,10.2,4.44,USA
2012-11-22,10.29,17.06,3.75,0.1,66.16,6.7,5.84,USA
2012-11-23,-2.38,3.1,-6.48,0.01,54.31,10.05,5.94,USA
2012-11-24,-2.86,2.22,-6.85,0.0,63.99,7.49,2.36,USA
2012-11-25,0.99,5.35,-1.96,0.0,69.57,4.74,2.49,USA
2012-11-26,-3.02,-0.57,-6.94,0.0,60.51,5.51,2.87,USA
2012-11-27,-2.68,2.84,-6.92,0.0,62.32,8.39,2.86,USA
2012-11-28,-0.02,7.12,-4.02,0.01,79.3,9.48,1.97,USA
2012-11-29,2.38,9.8,-1.58,0.0,87.91,7.31,2.16,USA
2012-11-30,3.9,10.7,0.24,0.0,91.47,8.08,1.69,USA
2012-12-01,7.06,11.96,1.48,0.04,97.72,2.65,2.71,USA
2012-12-02,7.13,13.7,3.27,0.02,88.75,5.23,2.26,USA
2012-12-03,11.24,19.66,4.79,0.03,78.74,4.69,4.6,USA
2012-12-04,5.4,14.88,0.71,0.0,60.96,9.57,2.58,USA
2012-12-05,1.92,6.64,-3.88,0.06,70.16,5.94,3.81,USA
2012-12-06,5.39,8.84,2.9,0.18,78.27,3.55,2.83,USA
2012-12-07,2.18,6.24,-1.52,0.16,70.13,4.33,2.29,USA
2012-12-08,-0.31,3.21,-4.74,1.1,85.3,5.53,2.35,USA
2012-12-09,-0.77,3.44,-6.45,1.8,81.97,2.68,4.3,USA
2012-12-10,-5.47,-1.9,-7.73,0.11,61.02,9.06,4.21,USA
2012-12-11,-1.79,4.42,-5.82,0.0,66.43,8.22,3.56,USA
2012-12-12,0.76,7.86,-3.2,0.0,60.7,8.98,4.85,USA
2012-12-13,1.92,8.12,-1.11,0.0,60.21,8.73,3.49,USA
2012-12-14,2.76,8.69,-2.21,0.97,79.0,7.76,2.92,USA
2012-12-15,5.32,10.4,0.97,9.23,92.76,2.29,3.88,USA
2012-12-16,-0.42,2.81,-3.93,0.06,84.59,2.96,2.68,USA
2012-12-17,-1.71,2.89,-4.89,0.0,82.7,5.29,1.05,USA
2012-12-18,-0.33,4.2,-2.98,0.0,87.58,4.57,3.49,USA
2012-12-19,-0.55,1.49,-1.89,13.4,90.2,3.26,3.48,USA
2012-12-20,-4.65,-1.25,-9.52,6.23,88.44,2.71,9.41,USA
2012-12-21,-9.13,-2.71,-15.08,0.0,85.27,9.34,2.98,USA
2012-12-22,-6.88,1.45,-12.61,0.35,93.44,8.58,2.36,USA
2012-12-23,-7.57,-3.86,-12.77,0.0,91.92,7.89,2.6,USA
2012-12-24,-7.7,-5.26,-12.95,0.0,84.08,7.15,3.52,USA
2012-12-25,-12.27,-8.1,-17.43,0.0,81.82,7.11,3.69,USA
2012-12-26,-10.45,-5.18,-16.12,0.02,88.48,7.84,2.56,USA
2012-12-27,-7.56,-3.2,-12.44,0.25,93.31,7.84,2.7,USA
2012-12-28,-5.91,-2.94,-7.78,0.54,92.56,6.66,1.99,USA
2012-12-29,-8.82,-3.77,-11.53,0.04,89.67,8.25,3.2,USA
2012-12-30,-3.64,1.91,-10.38,0.05,90.63,6.98,3.52,USA
2012-12-31,-6.88,-2.77,-11.35,0.07,79.59,5.47,3.46,USA
2013-01-01,-13.02,-7.75,-17.77,0.0,80.23,9.52,2.16,USA
2013-01-02,-7.69,-2.09,-14.11,0.0,93.33,8.16,3.31,USA
2013-01-03,-8.02,-4.53,-13.33,0.0,89.07,9.29,3.56,USA
2013-01-04,-6.64,1.25,-12.97,0.0,90.03,9.86,3.65,USA
2013-01-05,-3.64,2.62,-8.92,0.04,90.82,6.9,4.2,USA
2013-01-06,-6.31,-0.6,-12.51,0.0,84.07,9.85,3.56,USA
2013-01-07,-1.67,4.72,-6.48,0.0,83.78,8.91,3.89,USA
2013-01-08,-0.47,5.28,-5.35,0.03,90.8,8.57,3.5,USA
2013-01-09,0.73,7.0,-3.41,0.0,82.81,9.06,3.15,USA
2013-01-10,0.77,2.92,-1.63,2.59,87.18,5.43,3.34,USA
2013-01-11,4.54,7.75,0.57,0.5,97.23,4.32,4.5,USA
2013-01-12,-4.39,1.43,-8.34,0.03,61.41,6.08,5.75,USA
2013-01-13,-10.04,-6.77,-12.69,0.0,64.04,8.93,4.24,USA
2013-01-14,-9.19,-2.13,-14.6,0.0,72.14,10.2,1.82,USA
2013-01-15,-6.17,0.43,-10.54,0.0,68.4,9.6,2.33,USA
2013-01-16,-1.9,7.18,-8.71,0.0,77.03,8.85,4.54,USA
2013-01-17,-3.04,2.63,-8.71,0.0,67.75,9.59,2.23,USA
2013-01-18,1.4,9.65,-3.54,0.0,80.24,9.91,5.87,USA
2013-01-19,1.44,10.23,-7.63,0.0,70.95,10.19,5.86,USA
2013-01-20,-9.1,-7.89,-11.99,0.37,61.21,5.16,4.36,USA
2013-01-21,-14.28,-12.12,-16.97,0.0,57.85,7.08,5.0,USA
2013-01-22,-11.97,-7.95,-16.39,0.0,63.21,6.38,1.77,USA
2013-01-23,-8.73,-0.96,-13.82,0.01,68.52,9.19,4.65,USA
2013-01-24,-11.55,-7.8,-16.02,0.01,52.81,6.31,4.06,USA
2013-01-25,-4.72,4.11,-10.99,0.0,69.9,11.37,3.37,USA
2013-01-26,-5.82,1.12,-12.06,0.0,67.58,10.31,3.22,USA
2013-01-27,0.85,4.12,-4.34,4.79,92.32,1.49,4.28,USA
2013-01-28,4.25,11.13,-0.76,2.01,92.3,5.3,3.0,USA
