EDAD,edad2,educ,ingreso_total_familiar,horastrab,POBRE,ANO,HOGAR_ID
19.0,361.0,17,950811.1829944546,72.0,0,2005,128132  _1.0
8.0,64.0,7,950811.1829944546,72.0,0,2005,128132  _1.0
2.0,4.0,3,950811.1829944546,72.0,0,2005,128132  _1.0
59.0,3481.0,9,142443.62292051755,40.0,0,2005,128193  _1.0
50.0,2500.0,14,356109.0573012939,35.0,0,2005,128296  _1.0
30.0,900.0,14,356109.0573012939,35.0,0,2005,128296  _1.0
20.0,400.0,17,356109.0573012939,35.0,0,2005,128296  _1.0
71.0,5041.0,9,356109.0573012939,35.0,0,2005,128296  _1.0
45.0,2025.0,14,275628.4103512015,70.0,1,2005,128434  _1.0
46.0,2116.0,14,275628.4103512015,70.0,1,2005,128434  _1.0
19.0,361.0,12,275628.4103512015,70.0,1,2005,128434  _1.0
18.0,324.0,12,275628.4103512015,70.0,1,2005,128434  _1.0
14.0,196.0,9,275628.4103512015,70.0,1,2005,128434  _1.0
44.0,1936.0,9,420208.6876155268,27.0,0,2005,128656  _1.0
40.0,1600.0,9,420208.6876155268,27.0,0,2005,128656  _1.0
19.0,361.0,17,420208.6876155268,27.0,0,2005,128656  _1.0
16.0,256.0,12,420208.6876155268,27.0,0,2005,128656  _1.0
16.0,256.0,12,420208.6876155268,27.0,0,2005,128656  _1.0
12.0,144.0,12,420208.6876155268,27.0,0,2005,128656  _1.0
49.0,2401.0,9,626751.9408502772,58.0,0,2005,128692  _1.0
42.0,1764.0,9,626751.9408502772,58.0,0,2005,128692  _1.0
20.0,400.0,17,626751.9408502772,58.0,0,2005,128692  _1.0
18.0,324.0,17,626751.9408502772,58.0,0,2005,128692  _1.0
13.0,169.0,9,626751.9408502772,58.0,0,2005,128692  _1.0
5.0,25.0,7,626751.9408502772,58.0,0,2005,128692  _1.0
49.0,2401.0,17,175561.7652495379,31.0,0,2005,129131  _1.0
59.0,3481.0,12,1210770.7948243993,70.0,0,2005,129413  _1.0
51.0,2601.0,14,1210770.7948243993,70.0,0,2005,129413  _1.0
22.0,484.0,17,1210770.7948243993,70.0,0,2005,129413  _1.0
45.0,2025.0,7,605385.3974121996,48.0,0,2005,129425  _1.0
42.0,1764.0,7,605385.3974121996,48.0,0,2005,129425  _1.0
23.0,529.0,12,605385.3974121996,48.0,0,2005,129425  _1.0
20.0,400.0,14,605385.3974121996,48.0,0,2005,129425  _1.0
17.0,289.0,14,605385.3974121996,48.0,0,2005,129425  _1.0
15.0,225.0,12,605385.3974121996,48.0,0,2005,129425  _1.0
8.0,64.0,7,605385.3974121996,48.0,0,2005,129425  _1.0
36.0,1296.0,0,462941.77449168207,40.0,0,2005,129509  _1.0
30.0,900.0,14,462941.77449168207,40.0,0,2005,129509  _1.0
40.0,1600.0,14,267081.7929759704,40.0,0,2005,129610  _1.0
72.0,5184.0,7,267081.7929759704,40.0,0,2005,129610  _1.0
61.0,3721.0,7,242154.15896487984,42.0,1,2005,129612  _1.0
57.0,3249.0,9,242154.15896487984,42.0,1,2005,129612  _1.0
26.0,676.0,0,242154.15896487984,42.0,1,2005,129612  _1.0
21.0,441.0,12,242154.15896487984,42.0,1,2005,129612  _1.0
26.0,676.0,17,320498.1515711645,48.0,0,2005,129668  _1.0
65.0,4225.0,7,320498.1515711645,48.0,0,2005,129668  _1.0
58.0,3364.0,9,427330.8687615527,84.0,0,2005,129731  _1.0
54.0,2916.0,14,427330.8687615527,84.0,0,2005,129731  _1.0
35.0,1225.0,9,427330.8687615527,84.0,0,2005,129731  _1.0
28.0,784.0,7,106832.71719038817,14.0,1,2005,129737  _1.0
30.0,900.0,7,106832.71719038817,14.0,1,2005,129737  _1.0
56.0,3136.0,9,106832.71719038817,14.0,1,2005,129737  _1.0
8.0,64.0,7,106832.71719038817,14.0,1,2005,129737  _1.0
12.0,144.0,7,106832.71719038817,14.0,1,2005,129737  _1.0
5.0,25.0,3,106832.71719038817,14.0,1,2005,129737  _1.0
55.0,3025.0,12,178054.52865064694,60.0,0,2005,129786  _2.0
60.0,3600.0,7,213665.43438077634,45.0,0,2005,129844  _1.0
61.0,3721.0,9,213665.43438077634,45.0,0,2005,129844  _1.0
19.0,361.0,14,213665.43438077634,45.0,0,2005,129844  _1.0
44.0,1936.0,12,249276.34011090573,98.0,1,2005,129852  _1.0
42.0,1764.0,12,249276.34011090573,98.0,1,2005,129852  _1.0
17.0,289.0,12,249276.34011090573,98.0,1,2005,129852  _1.0
8.0,64.0,7,249276.34011090573,98.0,1,2005,129852  _1.0
4.0,16.0,3,249276.34011090573,98.0,1,2005,129852  _1.0
32.0,1024.0,0,694412.661737523,50.0,0,2005,129968  _1.0
32.0,1024.0,12,146004.7134935305,37.0,1,2005,129969  _1.0
34.0,1156.0,9,146004.7134935305,37.0,1,2005,129969  _1.0
12.0,144.0,7,146004.7134935305,37.0,1,2005,129969  _1.0
72.0,5184.0,7,146004.7134935305,37.0,1,2005,129969  _1.0
61.0,3721.0,12,249276.34011090573,50.0,0,2005,130049  _1.0
56.0,3136.0,9,249276.34011090573,50.0,0,2005,130049  _1.0
54.0,2916.0,9,110393.8077634011,15.0,1,2005,130210  _1.0
15.0,225.0,12,110393.8077634011,15.0,1,2005,130210  _1.0
30.0,900.0,14,551969.0388170056,36.0,0,2005,130247  _1.0
34.0,1156.0,0,551969.0388170056,36.0,0,2005,130247  _1.0
2.0,4.0,3,551969.0388170056,36.0,0,2005,130247  _1.0
1.0,1.0,3,551969.0388170056,36.0,0,2005,130247  _1.0
38.0,1444.0,9,598263.2162661738,18.0,0,2005,130266  _1.0
47.0,2209.0,14,598263.2162661738,18.0,0,2005,130266  _1.0
35.0,1225.0,12,121077.07948243992,21.0,0,2005,130302  _1.0
5.0,25.0,3,121077.07948243992,21.0,0,2005,130302  _1.0
53.0,2809.0,9,637435.212569316,48.0,0,2005,130455  _1.0
48.0,2304.0,9,637435.212569316,48.0,0,2005,130455  _1.0
25.0,625.0,14,637435.212569316,48.0,0,2005,130455  _1.0
26.0,676.0,9,637435.212569316,48.0,0,2005,130455  _1.0
6.0,36.0,7,637435.212569316,48.0,0,2005,130455  _1.0
31.0,961.0,14,249276.34011090573,40.0,0,2005,130589  _2.0
32.0,1024.0,14,249276.34011090573,40.0,0,2005,130589  _2.0
11.0,121.0,7,249276.34011090573,40.0,0,2005,130589  _2.0
2.0,4.0,3,249276.34011090573,40.0,0,2005,130589  _2.0
68.0,4624.0,7,338303.6044362292,56.0,0,2005,130859  _1.0
65.0,4225.0,7,338303.6044362292,56.0,0,2005,130859  _1.0
39.0,1521.0,7,338303.6044362292,56.0,0,2005,130859  _1.0
43.0,1849.0,9,213665.43438077634,40.0,0,2005,130906  _1.0
24.0,576.0,9,213665.43438077634,40.0,0,2005,130906  _1.0
59.0,3481.0,7,213665.43438077634,40.0,0,2005,130906  _1.0
44.0,1936.0,14,274203.9741219963,50.0,0,2005,131031  _1.0
21.0,441.0,14,274203.9741219963,50.0,0,2005,131031  _1.0
23.0,529.0,14,274203.9741219963,50.0,0,2005,131031  _1.0
51.0,2601.0,9,338303.6044362292,48.0,0,2005,131084  _1.0
47.0,2209.0,12,338303.6044362292,48.0,0,2005,131084  _1.0
23.0,529.0,17,338303.6044362292,48.0,0,2005,131084  _1.0
20.0,400.0,17,338303.6044362292,48.0,0,2005,131084  _1.0
6.0,36.0,7,338303.6044362292,48.0,0,2005,131084  _1.0
22.0,484.0,9,569774.4916820702,28.0,0,2005,131331  _1.0
22.0,484.0,9,569774.4916820702,28.0,0,2005,131331  _1.0
1.0,1.0,3,569774.4916820702,28.0,0,2005,131331  _1.0
39.0,1521.0,14,142443.62292051755,52.0,1,2005,131635  _1.0
24.0,576.0,7,142443.62292051755,52.0,1,2005,131635  _1.0
7.0,49.0,7,142443.62292051755,52.0,1,2005,131635  _1.0
6.0,36.0,7,142443.62292051755,52.0,1,2005,131635  _1.0
5.0,25.0,7,142443.62292051755,52.0,1,2005,131635  _1.0
2.0,4.0,3,142443.62292051755,52.0,1,2005,131635  _1.0
22.0,484.0,12,387090.5452865065,60.0,0,2005,131914  _1.0
22.0,484.0,17,387090.5452865065,60.0,0,2005,131914  _1.0
3.0,9.0,3,387090.5452865065,60.0,0,2005,131914  _1.0
49.0,2401.0,12,580457.763401109,50.0,0,2005,132071  _1.0
46.0,2116.0,12,580457.763401109,50.0,0,2005,132071  _1.0
23.0,529.0,17,580457.763401109,50.0,0,2005,132071  _1.0
15.0,225.0,12,580457.763401109,50.0,0,2005,132071  _1.0
36.0,1296.0,14,605385.3974121996,40.0,0,2005,132274  _1.0
36.0,1296.0,17,605385.3974121996,40.0,0,2005,132274  _1.0
16.0,256.0,12,605385.3974121996,40.0,0,2005,132274  _1.0
60.0,3600.0,7,78343.99260628465,53.0,0,2005,132369  _1.0
29.0,841.0,9,320498.1515711645,55.0,0,2005,132511  _1.0
27.0,729.0,14,320498.1515711645,55.0,0,2005,132511  _1.0
4.0,16.0,3,320498.1515711645,55.0,0,2005,132511  _1.0
48.0,2304.0,9,676607.2088724584,30.0,0,2005,132665  _1.0
50.0,2500.0,9,676607.2088724584,30.0,0,2005,132665  _1.0
25.0,625.0,12,676607.2088724584,30.0,0,2005,132665  _1.0
41.0,1681.0,17,530602.4953789279,2.0,0,2005,132867  _1.0
39.0,1521.0,17,530602.4953789279,2.0,0,2005,132867  _1.0
18.0,324.0,14,530602.4953789279,2.0,0,2005,132867  _1.0
17.0,289.0,12,530602.4953789279,2.0,0,2005,132867  _1.0
14.0,196.0,12,530602.4953789279,2.0,0,2005,132867  _1.0
46.0,2116.0,9,256398.5212569316,43.0,0,2005,132870  _1.0
28.0,784.0,9,256398.5212569316,43.0,0,2005,132870  _1.0
23.0,529.0,12,256398.5212569316,43.0,0,2005,132870  _1.0
6.0,36.0,7,256398.5212569316,43.0,0,2005,132870  _1.0
40.0,1600.0,14,527041.404805915,44.0,0,2005,132884  _1.0
39.0,1521.0,17,527041.404805915,44.0,0,2005,132884  _1.0
12.0,144.0,7,527041.404805915,44.0,0,2005,132884  _1.0
55.0,3025.0,9,67660.72088724584,20.0,1,2005,132992  _1.0
24.0,576.0,17,67660.72088724584,20.0,1,2005,132992  _1.0
22.0,484.0,12,67660.72088724584,20.0,1,2005,132992  _1.0
18.0,324.0,12,67660.72088724584,20.0,1,2005,132992  _1.0
39.0,1521.0,12,142443.62292051755,60.0,1,2005,133045  _1.0
43.0,1849.0,7,142443.62292051755,60.0,1,2005,133045  _1.0
18.0,324.0,14,142443.62292051755,60.0,1,2005,133045  _1.0
15.0,225.0,12,142443.62292051755,60.0,1,2005,133045  _1.0
14.0,196.0,12,142443.62292051755,60.0,1,2005,133045  _1.0
5.0,25.0,3,142443.62292051755,60.0,1,2005,133045  _1.0
50.0,2500.0,12,640996.303142329,55.0,0,2005,133328  _1.0
51.0,2601.0,9,640996.303142329,55.0,0,2005,133328  _1.0
30.0,900.0,14,640996.303142329,55.0,0,2005,133328  _1.0
26.0,676.0,14,640996.303142329,55.0,0,2005,133328  _1.0
51.0,2601.0,9,224348.70609981514,35.0,1,2005,133351  _1.0
44.0,1936.0,9,224348.70609981514,35.0,1,2005,133351  _1.0
23.0,529.0,17,224348.70609981514,35.0,1,2005,133351  _1.0
18.0,324.0,17,224348.70609981514,35.0,1,2005,133351  _1.0
32.0,1024.0,12,213665.43438077634,72.0,1,2005,133481  _1.0
29.0,841.0,9,213665.43438077634,72.0,1,2005,133481  _1.0
9.0,81.0,7,213665.43438077634,72.0,1,2005,133481  _1.0
7.0,49.0,7,213665.43438077634,72.0,1,2005,133481  _1.0
58.0,3364.0,0,5341635.859519408,112.0,0,2005,133502  _1.0
35.0,1225.0,9,5341635.859519408,112.0,0,2005,133502  _1.0
8.0,64.0,7,5341635.859519408,112.0,0,2005,133502  _1.0
3.0,9.0,3,5341635.859519408,112.0,0,2005,133502  _1.0
38.0,1444.0,9,124638.17005545287,20.0,1,2005,133625  _1.0
16.0,256.0,12,124638.17005545287,20.0,1,2005,133625  _1.0
15.0,225.0,12,124638.17005545287,20.0,1,2005,133625  _1.0
12.0,144.0,7,124638.17005545287,20.0,1,2005,133625  _1.0
4.0,16.0,3,124638.17005545287,20.0,1,2005,133625  _1.0
47.0,2209.0,9,372133.96487985214,60.0,0,2005,133778  _1.0
34.0,1156.0,9,372133.96487985214,60.0,0,2005,133778  _1.0
13.0,169.0,9,372133.96487985214,60.0,0,2005,133778  _1.0
9.0,81.0,7,372133.96487985214,60.0,0,2005,133778  _1.0
7.0,49.0,7,372133.96487985214,60.0,0,2005,133778  _1.0
5.0,25.0,3,372133.96487985214,60.0,0,2005,133778  _1.0
4.0,16.0,3,372133.96487985214,60.0,0,2005,133778  _1.0
35.0,1225.0,0,975738.8170055453,72.0,0,2005,133864  _1.0
31.0,961.0,0,975738.8170055453,72.0,0,2005,133864  _1.0
10.0,100.0,7,975738.8170055453,72.0,0,2005,133864  _1.0
6.0,36.0,7,975738.8170055453,72.0,0,2005,133864  _1.0
52.0,2704.0,0,2314708.8724584104,48.0,0,2005,133994  _1.0
50.0,2500.0,17,2314708.8724584104,48.0,0,2005,133994  _1.0
42.0,1764.0,9,348986.876155268,30.0,1,2005,134095  _1.0
42.0,1764.0,9,348986.876155268,30.0,1,2005,134095  _1.0
23.0,529.0,14,348986.876155268,30.0,1,2005,134095  _1.0
20.0,400.0,14,348986.876155268,30.0,1,2005,134095  _1.0
17.0,289.0,12,348986.876155268,30.0,1,2005,134095  _1.0
13.0,169.0,9,348986.876155268,30.0,1,2005,134095  _1.0
12.0,144.0,7,348986.876155268,30.0,1,2005,134095  _1.0
10.0,100.0,7,348986.876155268,30.0,1,2005,134095  _1.0
8.0,64.0,7,348986.876155268,30.0,1,2005,134095  _1.0
5.0,25.0,7,348986.876155268,30.0,1,2005,134095  _1.0
29.0,841.0,9,277765.0646950092,24.0,0,2005,134126  _1.0
24.0,576.0,14,277765.0646950092,24.0,0,2005,134126  _1.0
1.0,1.0,3,277765.0646950092,24.0,0,2005,134126  _1.0
53.0,2809.0,12,676607.2088724584,40.0,0,2005,134177  _1.0
54.0,2916.0,12,676607.2088724584,40.0,0,2005,134177  _1.0
21.0,441.0,17,676607.2088724584,40.0,0,2005,134177  _1.0
63.0,3969.0,9,302692.6987060998,64.0,0,2005,134349  _1.0
46.0,2116.0,9,302692.6987060998,64.0,0,2005,134349  _1.0
21.0,441.0,14,302692.6987060998,64.0,0,2005,134349  _1.0
27.0,729.0,12,302692.6987060998,64.0,0,2005,134349  _1.0
36.0,1296.0,17,658801.7560073937,45.0,0,2005,134532  _1.0
34.0,1156.0,17,658801.7560073937,45.0,0,2005,134532  _1.0
4.0,16.0,3,658801.7560073937,45.0,0,2005,134532  _1.0
1.0,1.0,3,658801.7560073937,45.0,0,2005,134532  _1.0
46.0,2116.0,14,925883.5489833641,50.0,0,2005,134541  _1.0
46.0,2116.0,14,925883.5489833641,50.0,0,2005,134541  _1.0
17.0,289.0,12,925883.5489833641,50.0,0,2005,134541  _1.0
14.0,196.0,12,925883.5489833641,50.0,0,2005,134541  _1.0
13.0,169.0,9,925883.5489833641,50.0,0,2005,134541  _1.0
32.0,1024.0,9,690851.5711645101,72.0,0,2005,134570  _1.0
25.0,625.0,12,690851.5711645101,72.0,0,2005,134570  _1.0
39.0,1521.0,14,313375.9704251386,65.0,0,2005,134870  _2.0
35.0,1225.0,12,53416.358595194084,30.0,1,2005,135184  _1.0
20.0,400.0,12,53416.358595194084,30.0,1,2005,135184  _1.0
16.0,256.0,12,53416.358595194084,30.0,1,2005,135184  _1.0
16.0,256.0,12,53416.358595194084,30.0,1,2005,135184  _1.0
15.0,225.0,12,53416.358595194084,30.0,1,2005,135184  _1.0
59.0,3481.0,12,274203.9741219963,48.0,0,2005,135371  _1.0
55.0,3025.0,9,274203.9741219963,48.0,0,2005,135371  _1.0
32.0,1024.0,0,274203.9741219963,48.0,0,2005,135371  _1.0
35.0,1225.0,17,384597.7818853974,25.0,0,2005,135407  _1.0
14.0,196.0,12,384597.7818853974,25.0,0,2005,135407  _1.0
11.0,121.0,7,384597.7818853974,25.0,0,2005,135407  _1.0
78.0,6084.0,9,405964.32532347506,7.0,0,2005,135474  _1.0
69.0,4761.0,9,405964.32532347506,7.0,0,2005,135474  _1.0
60.0,3600.0,9,550188.493530499,45.0,0,2005,135839  _1.0
52.0,2704.0,3,550188.493530499,45.0,0,2005,135839  _1.0
24.0,576.0,12,550188.493530499,45.0,0,2005,135839  _1.0
23.0,529.0,7,550188.493530499,45.0,0,2005,135839  _1.0
6.0,36.0,7,550188.493530499,45.0,0,2005,135839  _1.0
3.0,9.0,3,550188.493530499,45.0,0,2005,135839  _1.0
26.0,676.0,9,550188.493530499,45.0,0,2005,135839  _1.0
27.0,729.0,12,550188.493530499,45.0,0,2005,135839  _1.0
6.0,36.0,7,550188.493530499,45.0,0,2005,135839  _1.0
21.0,441.0,9,64099.6303142329,55.0,1,2005,135881  _2.0
20.0,400.0,12,64099.6303142329,55.0,1,2005,135881  _2.0
18.0,324.0,7,64099.6303142329,55.0,1,2005,135881  _2.0
6.0,36.0,7,64099.6303142329,55.0,1,2005,135881  _2.0
7.0,49.0,7,64099.6303142329,55.0,1,2005,135881  _2.0
44.0,1936.0,9,220787.6155268022,16.0,1,2005,136084  _1.0
42.0,1764.0,9,220787.6155268022,16.0,1,2005,136084  _1.0
21.0,441.0,14,220787.6155268022,16.0,1,2005,136084  _1.0
16.0,256.0,12,220787.6155268022,16.0,1,2005,136084  _1.0
15.0,225.0,12,220787.6155268022,16.0,1,2005,136084  _1.0
53.0,2809.0,14,242154.15896487984,8.0,1,2005,136311  _1.0
25.0,625.0,17,242154.15896487984,8.0,1,2005,136311  _1.0
18.0,324.0,14,242154.15896487984,8.0,1,2005,136311  _1.0
14.0,196.0,7,242154.15896487984,8.0,1,2005,136311  _1.0
44.0,1936.0,9,160249.07578558224,47.0,1,2005,136323  _1.0
21.0,441.0,12,160249.07578558224,47.0,1,2005,136323  _1.0
16.0,256.0,12,160249.07578558224,47.0,1,2005,136323  _1.0
13.0,169.0,9,160249.07578558224,47.0,1,2005,136323  _1.0
10.0,100.0,7,160249.07578558224,47.0,1,2005,136323  _1.0
39.0,1521.0,0,1068327.1719038817,40.0,0,2005,136369  _1.0
17.0,289.0,12,1068327.1719038817,40.0,0,2005,136369  _1.0
14.0,196.0,12,1068327.1719038817,40.0,0,2005,136369  _1.0
8.0,64.0,7,1068327.1719038817,40.0,0,2005,136369  _1.0
52.0,2704.0,9,455819.5933456562,48.0,0,2005,136657  _1.0
54.0,2916.0,12,455819.5933456562,48.0,0,2005,136657  _1.0
22.0,484.0,17,455819.5933456562,48.0,0,2005,136657  _1.0
53.0,2809.0,9,427330.8687615527,60.0,0,2005,136810  _1.0
63.0,3969.0,9,427330.8687615527,60.0,0,2005,136810  _1.0
42.0,1764.0,0,356109.0573012939,45.0,0,2005,136814  _1.0
41.0,1681.0,9,356109.0573012939,45.0,0,2005,136814  _1.0
14.0,196.0,12,356109.0573012939,45.0,0,2005,136814  _1.0
9.0,81.0,7,356109.0573012939,45.0,0,2005,136814  _1.0
62.0,3844.0,9,946537.8743068392,48.0,0,2005,136982  _1.0
37.0,1369.0,14,946537.8743068392,48.0,0,2005,136982  _1.0
36.0,1296.0,12,427330.8687615527,40.0,0,2005,137274  _1.0
29.0,841.0,9,427330.8687615527,40.0,0,2005,137274  _1.0
8.0,64.0,7,427330.8687615527,40.0,0,2005,137274  _1.0
66.0,4356.0,7,747829.0203327172,48.0,0,2005,137291  _1.0
61.0,3721.0,9,747829.0203327172,48.0,0,2005,137291  _1.0
35.0,1225.0,17,747829.0203327172,48.0,0,2005,137291  _1.0
25.0,625.0,17,747829.0203327172,48.0,0,2005,137291  _1.0
38.0,1444.0,14,470063.95563770796,90.0,0,2005,137662  _1.0
36.0,1296.0,9,470063.95563770796,90.0,0,2005,137662  _1.0
15.0,225.0,12,470063.95563770796,90.0,0,2005,137662  _1.0
13.0,169.0,9,470063.95563770796,90.0,0,2005,137662  _1.0
52.0,2704.0,14,833295.1940850277,56.0,0,2005,137901  _1.0
48.0,2304.0,0,833295.1940850277,56.0,0,2005,137901  _1.0
16.0,256.0,12,833295.1940850277,56.0,0,2005,137901  _1.0
20.0,400.0,17,833295.1940850277,56.0,0,2005,137901  _1.0
31.0,961.0,12,106832.71719038817,20.0,1,2005,138300  _1.0
31.0,961.0,14,106832.71719038817,20.0,1,2005,138300  _1.0
7.0,49.0,7,106832.71719038817,20.0,1,2005,138300  _1.0
6.0,36.0,7,106832.71719038817,20.0,1,2005,138300  _1.0
3.0,9.0,3,106832.71719038817,20.0,1,2005,138300  _1.0
38.0,1444.0,9,106832.71719038817,20.0,1,2005,138300  _1.0
26.0,676.0,14,427330.8687615527,32.0,0,2005,138401  _1.0
24.0,576.0,12,427330.8687615527,32.0,0,2005,138401  _1.0
62.0,3844.0,12,128911.4787430684,42.0,0,2005,138410  _1.0
23.0,529.0,14,128911.4787430684,42.0,0,2005,138410  _1.0
43.0,1849.0,0,1089693.7153419594,40.0,0,2005,138496  _1.0
31.0,961.0,0,1089693.7153419594,40.0,0,2005,138496  _1.0
53.0,2809.0,9,1068327.1719038817,84.0,0,2005,138804  _1.0
52.0,2704.0,9,1068327.1719038817,84.0,0,2005,138804  _1.0
30.0,900.0,0,1068327.1719038817,84.0,0,2005,138804  _1.0
23.0,529.0,17,1068327.1719038817,84.0,0,2005,138804  _1.0
19.0,361.0,12,1068327.1719038817,84.0,0,2005,138804  _1.0
18.0,324.0,12,1068327.1719038817,84.0,0,2005,138804  _1.0
11.0,121.0,7,1068327.1719038817,84.0,0,2005,138804  _1.0
39.0,1521.0,12,373914.5101663586,45.0,0,2005,138846  _1.0
35.0,1225.0,12,373914.5101663586,45.0,0,2005,138846  _1.0
17.0,289.0,12,373914.5101663586,45.0,0,2005,138846  _1.0
16.0,256.0,12,373914.5101663586,45.0,0,2005,138846  _1.0
12.0,144.0,7,373914.5101663586,45.0,0,2005,138846  _1.0
67.0,4489.0,14,623190.8502772643,35.0,0,2005,138908  _1.0
38.0,1444.0,9,623190.8502772643,35.0,0,2005,138908  _1.0
48.0,2304.0,9,623190.8502772643,35.0,0,2005,138908  _1.0
40.0,1600.0,14,644557.3937153419,36.0,0,2005,138975  _1.0
40.0,1600.0,14,644557.3937153419,36.0,0,2005,138975  _1.0
19.0,361.0,17,644557.3937153419,36.0,0,2005,138975  _1.0
15.0,225.0,12,644557.3937153419,36.0,0,2005,138975  _1.0
14.0,196.0,12,644557.3937153419,36.0,0,2005,138975  _1.0
11.0,121.0,7,644557.3937153419,36.0,0,2005,138975  _1.0
71.0,5041.0,12,71221.81146025877,18.0,1,2005,139194  _1.0
72.0,5184.0,9,71221.81146025877,18.0,1,2005,139194  _1.0
49.0,2401.0,14,160249.07578558224,60.0,0,2005,139211  _1.0
9.0,81.0,7,160249.07578558224,60.0,0,2005,139211  _1.0
64.0,4096.0,9,804806.4695009242,54.0,0,2005,139609  _1.0
23.0,529.0,14,804806.4695009242,54.0,0,2005,139609  _1.0
25.0,625.0,12,804806.4695009242,54.0,0,2005,139609  _1.0
7.0,49.0,7,804806.4695009242,54.0,0,2005,139609  _1.0
3.0,9.0,3,804806.4695009242,54.0,0,2005,139609  _1.0
33.0,1089.0,12,512797.0425138632,53.0,0,2005,139767  _1.0
27.0,729.0,9,512797.0425138632,53.0,0,2005,139767  _1.0
9.0,81.0,7,512797.0425138632,53.0,0,2005,139767  _1.0
5.0,25.0,7,512797.0425138632,53.0,0,2005,139767  _1.0
37.0,1369.0,14,480747.22735674673,40.0,0,2005,139827  _1.0
35.0,1225.0,17,480747.22735674673,40.0,0,2005,139827  _1.0
11.0,121.0,7,480747.22735674673,40.0,0,2005,139827  _1.0
6.0,36.0,7,480747.22735674673,40.0,0,2005,139827  _1.0
40.0,1600.0,12,569774.4916820702,48.0,0,2005,140148  _1.0
38.0,1444.0,7,569774.4916820702,48.0,0,2005,140148  _1.0
15.0,225.0,12,569774.4916820702,48.0,0,2005,140148  _1.0
11.0,121.0,7,569774.4916820702,48.0,0,2005,140148  _1.0
53.0,2809.0,12,142443.62292051755,24.0,1,2005,140368  _1.0
18.0,324.0,17,142443.62292051755,24.0,1,2005,140368  _1.0
17.0,289.0,17,142443.62292051755,24.0,1,2005,140368  _1.0
43.0,1849.0,7,320498.1515711645,40.0,0,2005,140636  _1.0
38.0,1444.0,7,320498.1515711645,40.0,0,2005,140636  _1.0
18.0,324.0,12,320498.1515711645,40.0,0,2005,140636  _1.0
17.0,289.0,12,320498.1515711645,40.0,0,2005,140636  _1.0
13.0,169.0,12,320498.1515711645,40.0,0,2005,140636  _1.0
35.0,1225.0,17,267081.7929759704,40.0,0,2005,140690  _1.0
34.0,1156.0,14,267081.7929759704,40.0,0,2005,140690  _1.0
6.0,36.0,7,267081.7929759704,40.0,0,2005,140690  _1.0
1.0,1.0,3,267081.7929759704,40.0,0,2005,140690  _1.0
33.0,1089.0,9,259959.61182994454,48.0,0,2005,140766  _1.0
34.0,1156.0,12,259959.61182994454,48.0,0,2005,140766  _1.0
10.0,100.0,7,259959.61182994454,48.0,0,2005,140766  _1.0
56.0,3136.0,7,347206.3308687615,60.0,0,2005,140970  _1.0
53.0,2809.0,7,347206.3308687615,60.0,0,2005,140970  _1.0
25.0,625.0,17,347206.3308687615,60.0,0,2005,140970  _1.0
58.0,3364.0,14,356109.0573012939,45.0,0,2005,141027  _1.0
53.0,2809.0,14,356109.0573012939,45.0,0,2005,141027  _1.0
11.0,121.0,7,356109.0573012939,45.0,0,2005,141027  _1.0
56.0,3136.0,12,356109.0573012939,45.0,0,2005,141039  _1.0
36.0,1296.0,14,256398.5212569316,48.0,0,2005,141060  _1.0
32.0,1024.0,14,256398.5212569316,48.0,0,2005,141060  _1.0
73.0,5329.0,7,256398.5212569316,48.0,0,2005,141060  _1.0
44.0,1936.0,9,498552.68022181146,40.0,0,2005,141218  _2.0
26.0,676.0,14,498552.68022181146,40.0,0,2005,141218  _2.0
61.0,3721.0,7,21366.543438077635,20.0,1,2005,141278  _1.0
57.0,3249.0,17,594702.1256931608,50.0,0,2005,141392  _1.0
29.0,841.0,0,594702.1256931608,50.0,0,2005,141392  _1.0
28.0,784.0,7,594702.1256931608,50.0,0,2005,141392  _1.0
23.0,529.0,17,594702.1256931608,50.0,0,2005,141392  _1.0
33.0,1089.0,14,569774.4916820702,54.0,0,2005,141397  _1.0
33.0,1089.0,14,569774.4916820702,54.0,0,2005,141397  _1.0
11.0,121.0,7,569774.4916820702,54.0,0,2005,141397  _1.0
6.0,36.0,7,569774.4916820702,54.0,0,2005,141397  _1.0
76.0,5776.0,9,326195.8964879852,33.0,0,2005,141467  _1.0
44.0,1936.0,0,1068327.1719038817,50.0,0,2005,142069  _1.0
41.0,1681.0,12,1068327.1719038817,50.0,0,2005,142069  _1.0
18.0,324.0,17,1068327.1719038817,50.0,0,2005,142069  _1.0
16.0,256.0,12,1068327.1719038817,50.0,0,2005,142069  _1.0
8.0,64.0,7,1068327.1719038817,50.0,0,2005,142069  _1.0
57.0,3249.0,9,178054.52865064694,35.0,0,2005,142117  _1.0
32.0,1024.0,9,535944.1312384473,44.0,0,2005,142123  _1.0
25.0,625.0,14,535944.1312384473,44.0,0,2005,142123  _1.0
2.0,4.0,3,535944.1312384473,44.0,0,2005,142123  _1.0
67.0,4489.0,14,496772.134935305,40.0,0,2005,142437  _1.0
24.0,576.0,9,496772.134935305,40.0,0,2005,142437  _1.0
28.0,784.0,7,213665.43438077634,40.0,0,2005,142609  _1.0
20.0,400.0,12,213665.43438077634,40.0,0,2005,142609  _1.0
2.0,4.0,3,213665.43438077634,40.0,0,2005,142609  _1.0
